player_name,pitcher,pitch_type,pitches,avg_velo,avg_spin,avg_spin_axis,avg_pfx_x,avg_pfx_z,avg_extension,avg_release_pos_x,avg_release_pos_z,whiff_rate,called_strike_rate,chase_rate,hard_hit_rate,xwoba_on_contact,xba_on_contact
"Suter, Brent",608718,FF,486,87.29,2250.231,172.746,-0.228,1.175,7.444,3.211,6.075,0.082,0.16,0.093,0.097,0.34,0.323
"Suter, Brent",608718,SI,272,89.186,2188.18,153.239,0.958,1.05,7.502,3.304,6.005,0.051,0.268,0.074,0.062,0.255,0.256
"Suter, Brent",608718,SL,138,78.657,2314.471,290.116,-0.517,-0.313,7.188,3.46,6.238,0.101,0.109,0.152,0.087,0.369,0.406
"Svanson, Matt",694335,FC,158,92.204,2281.804,196.019,0.148,0.544,6.569,-1.651,5.72,0.095,0.177,0.076,0.089,0.358,0.368
"Svanson, Matt",694335,SI,457,96.846,2262.781,222.604,-1.281,0.806,6.649,-1.515,5.691,0.079,0.241,0.081,0.059,0.288,0.302
"Svanson, Matt",694335,ST,336,87.151,2261.711,74.565,0.834,0.232,6.519,-1.664,5.737,0.113,0.152,0.155,0.057,0.191,0.248
"Sánchez, Cristopher",650911,CH,1163,86.316,2043.906,106.309,1.409,-0.096,7.032,2.043,5.865,0.235,0.089,0.258,0.046,0.204,0.319
"Sánchez, Cristopher",650911,SI,1417,95.404,2138.181,120.573,1.526,0.369,6.985,1.91,5.937,0.059,0.248,0.069,0.121,0.323,0.316
"Sánchez, Cristopher",650911,SL,505,85.747,2090.43,261.285,-0.131,-0.051,6.895,1.949,5.967,0.154,0.172,0.15,0.079,0.311,0.32
"Taillon, Jameson",592791,CH,238,83.938,1751.34,231.702,-1.291,0.642,6.61,-1.264,6.177,0.197,0.109,0.206,0.063,0.202,0.231
"Taillon, Jameson",592791,CU,273,79.633,2578.223,40.681,0.774,-0.79,6.633,-1.216,6.246,0.059,0.249,0.114,0.084,0.251,0.26
"Taillon, Jameson",592791,FC,313,85.738,2541.307,164.227,0.536,0.669,6.651,-1.315,6.153,0.067,0.224,0.077,0.093,0.349,0.312
"Taillon, Jameson",592791,FF,808,92.277,2327.082,207.559,-0.615,1.518,6.792,-1.214,6.116,0.071,0.217,0.099,0.097,0.36,0.33
"Taillon, Jameson",592791,SI,152,92.326,2212.493,207.013,-1.074,1.189,6.799,-1.071,6.108,0.033,0.158,0.145,0.164,0.311,0.368
"Taillon, Jameson",592791,ST,330,80.195,2724.518,57.239,1.316,-0.073,6.71,-1.265,6.155,0.167,0.115,0.224,0.055,0.247,0.265
"Taylor, Grant",691799,CU,132,85.236,2485.78,15.106,0.248,-1.159,7.261,-0.581,5.911,0.152,0.258,0.129,0.076,0.19,0.325
"Taylor, Grant",691799,FC,102,95.261,2570.941,169.196,0.255,0.533,7.321,-0.96,5.732,0.098,0.167,0.137,0.186,0.383,0.377
"Taylor, Grant",691799,FF,338,98.668,2429.956,191.287,-0.046,1.403,7.405,-0.575,5.867,0.136,0.166,0.101,0.068,0.262,0.371
"Teng, Kai-Wei",678906,FF,143,93.166,2549.098,228.839,-0.723,1.08,6.297,-2.175,5.497,0.105,0.154,0.084,0.063,0.379,0.383
"Teng, Kai-Wei",678906,ST,221,84.438,2769.484,59.751,1.157,0.107,6.306,-2.296,5.372,0.163,0.199,0.208,0.036,0.28,0.303
"Thielbar, Caleb",573204,CU,245,76.124,2608.388,326.306,-0.59,-1.248,6.258,-0.021,6.185,0.131,0.216,0.139,0.057,0.21,0.286
"Thielbar, Caleb",573204,FF,373,92.934,2334.834,163.7,0.296,1.592,6.229,0.069,6.154,0.102,0.147,0.155,0.083,0.288,0.269
"Thielbar, Caleb",573204,SL,131,88.691,2337.115,193.397,-0.332,0.486,6.183,0.106,6.14,0.168,0.137,0.191,0.099,0.187,0.268
"Thielbar, Caleb",573204,ST,131,80.957,2577.916,297.779,-1.166,-0.029,6.164,0.328,6.046,0.092,0.206,0.122,0.038,0.262,0.263
"Thompson, Ryan",657044,SI,334,89.668,2003.222,275.71,-1.071,-0.592,6.791,-3.942,3.59,0.087,0.213,0.189,0.129,0.328,0.321
"Thompson, Ryan",657044,SL,264,77.951,2258.144,85.792,1.158,0.739,6.754,-4.015,3.68,0.163,0.133,0.193,0.064,0.228,0.258
"Thornton, Trent",663423,CU,122,80.954,3094.513,43.261,0.768,-1.12,6.062,-2.224,5.588,0.107,0.197,0.197,0.115,0.374,0.434
"Thornton, Trent",663423,FC,149,90.054,2734.099,164.489,0.308,0.411,6.101,-2.433,5.41,0.107,0.148,0.148,0.067,0.301,0.311
"Thornton, Trent",663423,FF,217,94.413,2456.132,207.476,-0.302,1.322,6.206,-2.241,5.487,0.083,0.175,0.055,0.106,0.299,0.295
"Thornton, Trent",663423,ST,122,80.153,2867.216,58.198,1.361,0.014,6.056,-2.689,5.173,0.107,0.205,0.18,0.115,0.4,0.357
"Tidwell, Blade",694918,FF,120,95.812,2241.083,208.558,-0.494,1.461,6.682,-1.572,6.296,0.075,0.225,0.1,0.058,0.293,0.275
"Tinoco, Jesus",622786,SL,130,85.071,2469.0,70.2,0.631,0.195,6.232,-2.331,5.091,0.131,0.2,0.169,0.015,0.27,0.284
"Tolle, Payton",801139,FF,202,96.683,2338.347,146.584,0.555,1.395,7.533,2.905,5.569,0.139,0.124,0.074,0.054,0.337,0.355
"Tong, Jonah",804636,CH,102,85.775,1637.245,230.853,-1.133,0.743,6.849,-2.381,5.823,0.098,0.157,0.137,0.118,0.365,0.303
"Tong, Jonah",804636,FF,213,95.241,2266.507,196.249,-0.269,1.647,6.815,-2.336,5.893,0.085,0.23,0.08,0.066,0.348,0.411
"Tonkin, Michael",543859,FF,226,92.43,2355.58,238.487,-1.104,0.935,6.026,-3.671,5.3,0.088,0.204,0.115,0.093,0.357,0.348
"Tonkin, Michael",543859,SL,103,83.917,2231.379,125.184,0.057,0.009,6.012,-3.66,5.338,0.087,0.155,0.126,0.058,0.312,0.257
"Topa, Justin",623437,CH,147,87.137,1843.102,269.748,-1.091,-0.45,5.921,-2.498,4.982,0.095,0.068,0.211,0.116,0.35,0.363
"Topa, Justin",623437,FC,196,91.164,2329.77,232.551,-0.134,0.53,5.761,-2.506,5.086,0.087,0.143,0.153,0.087,0.35,0.399
"Topa, Justin",623437,SI,349,94.158,2180.968,251.98,-1.476,0.02,5.78,-2.385,4.983,0.026,0.223,0.077,0.143,0.354,0.347
"Topa, Justin",623437,ST,287,82.856,2631.519,70.624,1.127,0.324,5.676,-2.58,4.928,0.129,0.24,0.171,0.066,0.243,0.317
"Treinen, Blake",595014,SI,183,95.889,2352.408,231.385,-1.442,0.447,5.623,-2.72,6.255,0.027,0.213,0.098,0.109,0.334,0.305
"Treinen, Blake",595014,ST,276,84.446,2611.862,46.881,1.194,-0.087,5.572,-2.952,6.234,0.17,0.156,0.257,0.069,0.229,0.304
"Trivino, Lou",642152,CH,140,87.262,1732.336,255.271,-1.296,0.259,6.458,-1.343,6.03,0.171,0.093,0.114,0.079,0.289,0.252
"Trivino, Lou",642152,FC,203,91.764,2360.768,197.3,0.138,0.814,6.319,-1.303,6.104,0.108,0.113,0.133,0.074,0.438,0.361
"Trivino, Lou",642152,FF,132,94.819,2052.288,221.333,-0.702,1.194,6.423,-1.255,6.052,0.076,0.167,0.106,0.061,0.343,0.36
"Trivino, Lou",642152,SI,186,95.158,2046.876,220.419,-1.33,0.796,6.447,-1.293,6.051,0.081,0.204,0.118,0.097,0.378,0.298
"Trivino, Lou",642152,ST,170,80.459,2599.329,59.024,1.432,-0.045,6.288,-1.218,6.101,0.112,0.182,0.129,0.018,0.19,0.267
"Uceta, Edwin",670955,CH,472,88.425,2150.916,245.624,-1.299,-0.025,6.315,-1.724,4.548,0.191,0.083,0.21,0.081,0.318,0.377
"Uceta, Edwin",670955,FC,193,89.39,2554.037,202.979,0.056,0.767,6.13,-1.632,4.665,0.145,0.202,0.145,0.078,0.407,0.39
"Uceta, Edwin",670955,FF,493,93.952,2410.266,235.303,-1.01,1.08,6.109,-1.627,4.476,0.176,0.118,0.142,0.059,0.268,0.289
"Ureña, José",570632,CH,230,88.788,1858.313,240.509,-1.316,0.715,6.316,-2.759,5.647,0.104,0.083,0.174,0.061,0.371,0.34
"Ureña, José",570632,SI,339,96.107,2175.732,230.74,-1.339,0.817,6.194,-2.595,5.658,0.047,0.198,0.097,0.156,0.412,0.329
"Ureña, José",570632,SL,239,87.561,2227.967,197.586,-0.054,0.657,6.185,-2.668,5.711,0.105,0.134,0.105,0.063,0.365,0.379
"Uribe, Abner",682842,SI,646,98.632,2314.604,214.276,-1.15,0.523,6.424,-1.22,5.846,0.079,0.2,0.096,0.094,0.326,0.323
"Uribe, Abner",682842,SL,579,87.129,2516.211,76.245,0.893,0.314,6.446,-1.177,5.895,0.187,0.19,0.171,0.029,0.193,0.272
"Valdez, Framber",664285,CH,517,89.816,1707.843,124.865,1.223,0.068,5.926,0.795,5.937,0.135,0.093,0.18,0.083,0.27,0.271
"Valdez, Framber",664285,CU,957,79.435,2942.759,317.967,-1.097,-1.23,5.856,0.82,5.954,0.19,0.124,0.219,0.063,0.235,0.331
"Valdez, Framber",664285,SI,1321,94.228,2200.862,138.098,1.306,0.498,5.871,0.685,6.032,0.05,0.241,0.079,0.132,0.36,0.335
"Vargas, Carlos",672841,FC,178,95.4,2267.57,207.471,-0.035,0.72,6.637,-2.657,5.832,0.118,0.124,0.101,0.118,0.305,0.324
"Vargas, Carlos",672841,SI,766,97.75,2169.265,222.004,-1.308,0.423,6.696,-2.663,5.728,0.064,0.209,0.12,0.097,0.315,0.293
"Vargas, Carlos",672841,SL,211,90.387,2383.986,114.244,0.294,0.192,6.587,-2.785,5.97,0.123,0.076,0.156,0.076,0.24,0.279
"Varland, Louis",686973,FF,579,98.226,2190.727,215.192,-0.63,1.316,6.975,-2.94,5.444,0.078,0.19,0.085,0.105,0.348,0.342
"Varland, Louis",686973,KC,491,88.084,2421.475,43.285,0.291,-0.516,6.919,-2.893,5.575,0.204,0.114,0.21,0.084,0.236,0.341
"Vasil, Mike",678024,CH,200,86.574,1496.86,246.46,-1.044,0.037,6.465,-1.576,5.869,0.09,0.105,0.16,0.12,0.294,0.276
"Vasil, Mike",678024,CU,203,81.704,2455.108,34.138,0.844,-1.16,6.084,-1.415,6.103,0.094,0.232,0.138,0.074,0.309,0.297
"Vasil, Mike",678024,FF,231,94.61,2289.619,221.13,-0.528,1.072,6.253,-1.604,5.878,0.16,0.134,0.134,0.03,0.297,0.294
"Vasil, Mike",678024,SI,657,94.372,2185.134,222.434,-1.213,0.381,6.237,-1.6,5.858,0.052,0.212,0.079,0.087,0.331,0.287
"Vasil, Mike",678024,ST,265,81.674,2557.019,50.525,1.376,-0.289,6.204,-1.578,5.908,0.106,0.143,0.121,0.049,0.251,0.299
"Veneziano, Anthony",685107,FF,146,93.967,2298.24,135.863,0.699,1.217,6.063,2.102,6.18,0.089,0.219,0.11,0.082,0.325,0.368
"Veneziano, Anthony",685107,SL,115,87.071,2365.504,197.383,-0.199,0.242,6.0,2.027,6.175,0.122,0.087,0.148,0.13,0.43,0.421
"Veneziano, Anthony",685107,ST,130,82.696,2435.815,297.946,-0.93,0.04,5.972,2.078,6.187,0.146,0.154,0.208,0.062,0.324,0.317
"Verlander, Justin",434378,CH,222,84.679,1728.887,228.73,-1.08,0.781,6.041,-2.019,7.05,0.131,0.131,0.14,0.068,0.279,0.304
"Verlander, Justin",434378,CU,381,78.47,2748.244,39.325,0.629,-1.027,5.996,-1.973,7.1,0.1,0.299,0.123,0.079,0.332,0.367
"Verlander, Justin",434378,FF,1182,93.921,2434.959,206.907,-0.739,1.553,6.013,-1.688,7.147,0.07,0.171,0.125,0.08,0.383,0.354
"Verlander, Justin",434378,SL,607,87.129,2503.445,167.463,0.338,0.46,6.019,-1.871,7.071,0.178,0.104,0.166,0.097,0.271,0.31
"Verlander, Justin",434378,ST,206,80.668,2671.961,48.83,0.965,-0.127,6.0,-2.112,6.967,0.121,0.136,0.136,0.058,0.186,0.201
"Vesia, Alex",681911,FF,623,92.664,2468.14,165.112,0.463,1.735,6.305,0.26,5.952,0.122,0.152,0.146,0.058,0.275,0.299
"Vesia, Alex",681911,SL,395,84.912,2382.504,209.635,-0.542,0.353,6.242,0.21,6.133,0.17,0.147,0.159,0.066,0.285,0.314
"Vest, Will",676684,FF,645,96.64,2253.525,209.681,-0.48,1.391,6.378,-1.875,5.697,0.091,0.219,0.068,0.084,0.302,0.355
"Vest, Will",676684,SI,203,96.047,2142.65,213.42,-1.171,0.938,6.401,-1.973,5.639,0.069,0.177,0.202,0.094,0.206,0.191
"Vest, Will",676684,SL,296,88.674,2740.798,49.565,0.424,-0.04,6.322,-2.098,5.562,0.203,0.101,0.206,0.051,0.199,0.286
"Vodnik, Victor",680767,CH,240,92.043,1900.158,242.971,-1.192,0.137,6.741,-2.242,5.13,0.204,0.058,0.225,0.054,0.211,0.269
"Vodnik, Victor",680767,FF,511,98.656,2313.117,213.419,-0.482,1.114,6.69,-1.938,5.415,0.059,0.159,0.072,0.112,0.362,0.33
"Vodnik, Victor",680767,SL,118,87.286,2364.729,78.695,0.304,-0.242,6.757,-1.899,5.345,0.102,0.22,0.136,0.059,0.283,0.304
"Vásquez, Randy",681190,CH,149,86.928,2067.161,242.322,-1.538,0.413,6.13,-1.993,5.864,0.06,0.081,0.087,0.074,0.365,0.318
"Vásquez, Randy",681190,CU,276,81.232,3059.891,73.214,1.029,-0.542,6.074,-1.934,6.008,0.076,0.127,0.159,0.112,0.355,0.342
"Vásquez, Randy",681190,FC,535,90.208,2514.088,194.686,0.118,0.911,6.164,-1.806,6.01,0.079,0.146,0.129,0.084,0.376,0.302
"Vásquez, Randy",681190,FF,452,93.483,2384.938,214.104,-0.757,1.299,6.172,-1.853,5.994,0.058,0.261,0.075,0.082,0.329,0.291
"Vásquez, Randy",681190,SI,409,93.143,2331.45,215.66,-1.285,0.943,6.164,-1.772,5.991,0.032,0.2,0.108,0.156,0.372,0.331
"Vásquez, Randy",681190,ST,281,82.127,2989.164,80.093,1.057,0.383,6.095,-2.042,5.788,0.103,0.11,0.135,0.085,0.313,0.308
"Wacha, Michael",608379,CH,677,79.843,1536.821,244.575,-1.08,0.628,6.65,-1.416,6.646,0.151,0.102,0.162,0.086,0.266,0.271
"Wacha, Michael",608379,CU,206,75.126,2267.786,31.947,0.96,-0.979,6.606,-1.584,6.53,0.092,0.165,0.102,0.049,0.301,0.344
"Wacha, Michael",608379,FC,401,88.161,2118.441,188.499,0.157,0.794,6.741,-1.631,6.387,0.075,0.167,0.125,0.102,0.372,0.321
"Wacha, Michael",608379,FF,719,93.056,2162.655,204.409,-0.538,1.507,6.71,-1.389,6.541,0.067,0.191,0.106,0.076,0.32,0.335
"Wacha, Michael",608379,SI,338,93.154,2043.852,207.604,-1.022,1.278,6.727,-1.414,6.434,0.05,0.172,0.112,0.104,0.355,0.369
"Wacha, Michael",608379,SL,324,84.876,1952.944,167.63,0.339,0.349,6.731,-1.479,6.447,0.139,0.117,0.173,0.077,0.33,0.317
"Waddell, Brandon",663399,FF,116,90.747,2232.328,151.431,0.279,1.283,6.072,2.543,6.15,0.086,0.129,0.129,0.121,0.335,0.265
"Waddell, Brandon",663399,SI,111,90.971,2108.667,148.649,1.244,0.777,6.079,2.583,6.043,0.081,0.171,0.126,0.144,0.403,0.365
"Waddell, Brandon",663399,ST,121,78.794,2554.405,291.496,-1.326,0.276,6.188,2.957,5.825,0.091,0.314,0.083,0.05,0.342,0.457
"Waldrep, Hurston",694462,CU,113,82.66,2308.604,29.315,0.591,-1.083,6.204,-0.952,6.223,0.097,0.23,0.08,0.053,0.188,0.275
"Waldrep, Hurston",694462,FC,188,93.068,2287.195,194.946,0.098,0.764,6.324,-0.858,6.213,0.043,0.165,0.048,0.149,0.442,0.371
"Waldrep, Hurston",694462,FS,279,86.757,762.213,242.426,-0.523,0.165,6.391,-0.766,6.197,0.208,0.068,0.201,0.065,0.222,0.341
"Waldrep, Hurston",694462,SI,162,95.92,2181.157,207.484,-1.055,0.907,6.267,-0.732,6.274,0.074,0.259,0.111,0.086,0.328,0.327
"Waldrep, Hurston",694462,SL,100,87.179,2248.2,83.17,0.159,-0.107,6.363,-0.882,6.161,0.11,0.18,0.11,0.06,0.385,0.393
"Walker, Ryan",676254,SI,630,95.966,2369.314,236.037,-1.401,0.286,6.417,-3.211,5.029,0.067,0.278,0.087,0.087,0.307,0.361
"Walker, Ryan",676254,SL,382,83.971,2695.531,67.395,1.273,0.203,6.38,-3.323,5.034,0.128,0.11,0.181,0.065,0.294,0.295
"Walker, Taijuan",592836,CU,134,74.906,2418.59,46.985,0.564,-0.861,5.747,-1.878,6.523,0.082,0.187,0.157,0.097,0.379,0.408
"Walker, Taijuan",592836,FC,629,87.115,2433.917,188.254,0.255,1.057,5.905,-1.904,6.502,0.078,0.226,0.099,0.086,0.321,0.259
"Walker, Taijuan",592836,FF,198,92.232,2127.157,215.141,-0.76,1.43,6.012,-1.741,6.555,0.066,0.247,0.076,0.086,0.367,0.321
"Walker, Taijuan",592836,FS,466,87.357,1454.026,224.758,-1.036,0.326,6.03,-1.934,6.415,0.088,0.06,0.185,0.12,0.339,0.34
"Walker, Taijuan",592836,SI,420,92.021,1963.533,215.231,-1.225,1.042,6.036,-1.734,6.509,0.031,0.238,0.1,0.095,0.318,0.31
"Walker, Taijuan",592836,SL,232,83.574,2468.19,137.414,0.565,0.451,5.925,-1.846,6.528,0.116,0.078,0.164,0.112,0.308,0.332
"Walter, Brandon",687888,CH,149,80.881,2076.591,82.195,1.468,0.006,6.493,2.247,5.307,0.195,0.087,0.268,0.067,0.196,0.232
"Walter, Brandon",687888,FC,223,88.229,2303.422,161.57,-0.158,0.565,6.636,2.24,5.662,0.085,0.202,0.135,0.152,0.323,0.318
"Walter, Brandon",687888,FF,157,91.78,2179.357,126.828,0.833,1.005,6.687,2.222,5.556,0.134,0.083,0.134,0.045,0.231,0.306
"Walter, Brandon",687888,SI,102,91.509,2104.549,122.941,1.46,0.432,6.725,2.224,5.455,0.059,0.324,0.127,0.137,0.322,0.412
"Walter, Brandon",687888,ST,183,79.53,2555.355,302.65,-1.39,-0.196,6.448,2.47,5.452,0.098,0.175,0.148,0.071,0.311,0.351
"Warren, Will",701542,CH,278,87.014,1721.036,247.511,-1.214,0.046,6.584,-2.529,5.608,0.137,0.036,0.245,0.083,0.323,0.335
"Warren, Will",701542,CU,202,80.201,2864.955,54.644,1.046,-0.926,6.449,-2.467,5.868,0.109,0.074,0.233,0.05,0.282,0.356
"Warren, Will",701542,FF,1198,93.275,2572.332,224.101,-0.657,1.287,6.807,-2.499,5.482,0.096,0.195,0.095,0.08,0.338,0.33
"Warren, Will",701542,SI,614,93.23,2429.425,229.301,-1.349,0.353,6.779,-2.378,5.491,0.046,0.257,0.086,0.121,0.317,0.33
"Warren, Will",701542,ST,594,82.735,3021.968,60.453,1.619,0.017,6.586,-2.612,5.605,0.114,0.221,0.15,0.069,0.367,0.398
"Weathers, Ryan",677960,CH,188,87.269,1861.777,122.676,1.042,0.226,5.985,3.122,5.595,0.207,0.106,0.181,0.074,0.287,0.314
"Weathers, Ryan",677960,FF,291,96.883,2368.048,141.656,0.781,1.327,5.923,2.887,5.863,0.076,0.179,0.045,0.103,0.335,0.305
"Weathers, Ryan",677960,ST,120,83.768,2560.208,303.875,-0.815,0.103,5.918,3.288,5.618,0.15,0.2,0.192,0.058,0.256,0.282
"Weaver, Luke",596133,CH,325,88.171,1972.988,221.794,-1.203,0.617,6.093,-1.569,5.519,0.218,0.068,0.246,0.058,0.24,0.275
"Weaver, Luke",596133,FF,635,95.142,2434.598,206.14,-0.57,1.582,6.083,-1.489,5.616,0.101,0.154,0.132,0.093,0.287,0.285
"Webb, Jacob",657097,CH,339,84.86,2260.951,240.437,-1.484,0.912,6.444,-2.723,5.623,0.198,0.115,0.215,0.053,0.268,0.297
"Webb, Jacob",657097,FF,435,93.372,2468.651,221.268,-0.711,1.433,6.409,-2.819,5.514,0.09,0.166,0.099,0.078,0.296,0.281
"Webb, Jacob",657097,ST,204,81.979,2600.173,35.041,1.151,-0.457,6.224,-2.941,5.546,0.083,0.186,0.137,0.088,0.272,0.275
"Webb, Logan",657277,CH,792,86.493,1501.932,271.311,-0.706,-0.468,6.837,-2.018,4.876,0.17,0.076,0.277,0.101,0.258,0.351
"Webb, Logan",657277,FC,255,91.041,2226.984,230.302,-0.163,0.643,6.785,-1.942,5.072,0.094,0.098,0.137,0.055,0.372,0.365
"Webb, Logan",657277,FF,258,92.772,2117.845,238.802,-0.741,0.888,6.828,-1.812,5.07,0.174,0.043,0.167,0.047,0.169,0.29
"Webb, Logan",657277,SI,1104,92.566,1960.631,242.065,-1.309,0.038,6.839,-1.917,5.08,0.049,0.305,0.064,0.1,0.329,0.333
"Webb, Logan",657277,ST,873,84.638,2543.62,55.257,1.217,-0.038,6.712,-2.085,4.934,0.104,0.246,0.144,0.057,0.316,0.358
"Weissert, Greg",669711,CH,106,86.021,1583.075,266.151,-1.184,-0.147,6.179,-2.351,4.639,0.132,0.075,0.217,0.038,0.159,0.216
"Weissert, Greg",669711,FF,360,94.133,2364.7,226.511,-0.716,1.051,5.87,-2.133,5.203,0.122,0.128,0.111,0.094,0.243,0.217
"Weissert, Greg",669711,SI,301,93.876,2154.877,239.518,-1.409,0.235,5.874,-2.298,4.946,0.053,0.276,0.106,0.1,0.341,0.317
"Weissert, Greg",669711,SL,173,85.584,2577.173,100.133,0.484,0.052,5.91,-2.382,4.871,0.116,0.197,0.127,0.092,0.381,0.367
"Wells, Tyler",669330,FF,125,92.81,2386.936,203.008,-0.417,1.482,6.157,-1.156,7.026,0.104,0.12,0.128,0.088,0.322,0.276
"Wentz, Joey",666214,CU,323,79.238,2536.752,311.548,-0.468,-0.609,7.132,0.774,6.277,0.124,0.108,0.204,0.059,0.245,0.355
"Wentz, Joey",666214,FC,167,86.814,2452.749,198.671,-0.166,0.528,6.982,1.412,6.108,0.12,0.096,0.144,0.09,0.24,0.229
"Wentz, Joey",666214,FF,800,93.433,2316.786,156.269,0.421,1.499,7.038,0.68,6.363,0.078,0.17,0.092,0.091,0.386,0.347
"Wentz, Joey",666214,SL,462,84.906,2521.981,225.351,-0.379,0.169,7.117,0.943,6.128,0.145,0.139,0.188,0.11,0.31,0.341
"Wesneski, Hayden",669713,FF,186,93.855,2257.935,209.941,-0.541,1.15,6.883,-1.546,5.96,0.081,0.167,0.065,0.113,0.377,0.346
"Wesneski, Hayden",669713,ST,125,83.298,2740.28,58.528,1.469,0.034,6.774,-1.658,5.943,0.12,0.208,0.176,0.072,0.245,0.323
"Wheeler, Zack",554430,CU,232,81.144,2811.216,56.56,1.043,-0.877,6.909,-2.115,5.271,0.211,0.086,0.272,0.034,0.12,0.258
"Wheeler, Zack",554430,FC,206,91.848,2563.583,206.218,0.068,0.78,7.114,-2.125,5.151,0.102,0.146,0.117,0.117,0.295,0.283
"Wheeler, Zack",554430,FF,979,96.074,2470.888,228.245,-0.844,1.225,7.277,-2.036,5.177,0.144,0.161,0.103,0.056,0.271,0.304
"Wheeler, Zack",554430,FS,212,87.102,1533.708,239.509,-1.099,0.36,7.289,-2.029,5.182,0.193,0.024,0.222,0.057,0.234,0.301
"Wheeler, Zack",554430,SI,409,95.436,2310.279,227.939,-1.462,0.627,7.246,-2.018,5.116,0.066,0.176,0.196,0.071,0.264,0.282
"Wheeler, Zack",554430,ST,356,83.713,2669.399,63.365,1.131,0.224,7.001,-2.155,5.101,0.191,0.166,0.16,0.048,0.219,0.311
"Whisenhunt, Carson",687931,CH,152,81.149,2073.25,103.138,1.316,0.564,6.691,2.36,6.03,0.197,0.066,0.211,0.099,0.313,0.306
"Whisenhunt, Carson",687931,FF,195,92.582,2266.456,141.549,0.881,1.367,6.668,2.048,6.426,0.046,0.221,0.123,0.103,0.445,0.339
"Whitlock, Garrett",676477,CH,261,84.307,2277.345,265.521,-1.418,0.015,7.28,-1.565,5.624,0.18,0.077,0.264,0.088,0.273,0.316
"Whitlock, Garrett",676477,SI,577,95.824,2189.349,227.394,-1.085,1.262,7.266,-1.372,5.809,0.147,0.172,0.099,0.066,0.288,0.302
"Whitlock, Garrett",676477,SL,376,84.676,2115.439,40.907,0.28,-0.491,7.267,-1.485,5.839,0.178,0.176,0.221,0.072,0.242,0.319
"Williams, Devin",642207,CH,620,83.75,2735.276,280.055,-1.601,-0.395,7.225,-2.517,5.143,0.189,0.127,0.263,0.066,0.28,0.318
"Williams, Devin",642207,FF,571,94.17,2366.628,226.725,-1.076,1.304,7.475,-2.352,5.389,0.138,0.152,0.103,0.046,0.266,0.322
"Williams, Gavin",668909,CU,665,82.001,2455.856,36.877,0.843,-1.111,6.743,-2.787,6.172,0.129,0.134,0.176,0.062,0.24,0.295
"Williams, Gavin",668909,FC,429,91.719,2284.411,209.221,-0.189,0.582,6.815,-2.975,5.889,0.089,0.177,0.096,0.135,0.378,0.292
"Williams, Gavin",668909,FF,1111,96.593,2306.358,222.142,-0.91,1.263,6.935,-2.788,6.019,0.103,0.161,0.095,0.085,0.381,0.344
"Williams, Gavin",668909,SI,201,95.924,2064.776,231.995,-1.258,0.801,7.035,-2.831,5.858,0.03,0.269,0.1,0.104,0.338,0.307
"Williams, Gavin",668909,ST,605,86.535,2269.646,50.251,0.837,-0.104,6.835,-2.912,5.905,0.193,0.137,0.2,0.053,0.243,0.34
"Williams, Trevor",592866,CH,186,81.316,1485.634,251.957,-1.137,0.031,7.015,-2.423,4.91,0.129,0.022,0.22,0.048,0.313,0.355
"Williams, Trevor",592866,FF,613,87.743,2220.742,211.987,-0.184,0.844,6.832,-2.356,4.973,0.069,0.204,0.085,0.111,0.342,0.351
"Williams, Trevor",592866,SI,124,86.663,1935.927,221.944,-1.137,0.387,6.913,-2.437,4.894,0.065,0.153,0.145,0.105,0.456,0.387
"Williams, Trevor",592866,SL,127,80.731,2221.732,146.055,0.493,0.332,6.9,-2.543,4.961,0.0,0.26,0.079,0.11,0.438,0.392
"Williams, Trevor",592866,ST,398,76.809,2226.563,91.99,0.87,0.61,6.903,-2.538,4.937,0.116,0.163,0.171,0.058,0.25,0.286
"Wilson, Bryse",669060,CH,152,85.896,1721.934,238.329,-1.501,0.358,6.455,-2.658,5.717,0.072,0.053,0.211,0.099,0.395,0.358
"Wilson, Bryse",669060,CU,143,80.817,2446.69,57.077,1.25,-0.05,6.57,-2.594,5.702,0.091,0.119,0.14,0.105,0.38,0.287
"Wilson, Bryse",669060,FC,205,88.02,2127.683,193.054,0.145,0.768,6.462,-2.553,5.819,0.083,0.166,0.151,0.107,0.49,0.454
"Wilson, Bryse",669060,FF,151,92.585,2206.493,217.555,-0.682,1.323,6.471,-2.566,5.989,0.093,0.152,0.146,0.079,0.47,0.467
"Wilson, Bryse",669060,SI,203,91.947,2120.693,223.678,-1.407,0.635,6.466,-2.493,5.809,0.03,0.236,0.118,0.123,0.374,0.389
"Wilson, Justin",458677,FC,127,91.454,2372.165,172.717,-0.259,1.103,6.139,1.242,6.346,0.071,0.181,0.142,0.087,0.362,0.329
"Wilson, Justin",458677,FF,389,94.474,2251.344,156.306,0.432,1.576,6.095,1.147,6.407,0.152,0.159,0.108,0.051,0.341,0.344
"Wilson, Justin",458677,SL,281,87.98,2291.651,204.306,-0.178,0.246,6.195,1.227,6.351,0.178,0.085,0.196,0.078,0.25,0.346
"Wilson, Steven",621051,FF,325,93.851,2491.163,202.969,-0.516,1.574,6.709,-2.134,5.933,0.083,0.172,0.098,0.083,0.295,0.341
"Wilson, Steven",621051,ST,568,82.096,2648.327,52.56,1.263,-0.028,6.499,-2.422,5.856,0.121,0.153,0.109,0.063,0.302,0.296
