batter,batter_name,pitch_type,pitches_seen,swings,avg_bat_speed,avg_swing_length,avg_attack_angle,avg_attack_direction,avg_swing_path_tilt,whiff_rate,called_strike_rate,hard_hit_rate,contact_swings,avg_launch_speed,avg_launch_angle,avg_xwoba,outside_zone_pitches,chases,batter_chase_rate
628451,"Kikuchi, Yusei",SL,95,57,68.107,7.335,8.144,-8.548,30.808,0.084,0.105,0.095,49,82.286,19.673,0.342,43,14,0.326
628451,"Kikuchi, Yusei",ST,57,31,66.487,7.643,12.49,-13.386,29.129,0.123,0.053,0.07,22,75.641,18.591,0.258,33,12,0.364
630105,"Schwellenbach, Spencer",CH,206,97,71.482,7.745,15.668,-11.162,31.297,0.146,0.112,0.058,63,79.59,8.556,0.175,126,39,0.31
630105,"Schwellenbach, Spencer",CU,146,58,65.139,7.131,11.476,-11.689,31.39,0.103,0.178,0.075,38,80.613,13.868,0.149,77,18,0.234
630105,"Schwellenbach, Spencer",FC,142,64,67.82,6.461,2.41,7.353,30.709,0.049,0.176,0.056,47,81.034,23.542,0.352,67,14,0.209
630105,"Schwellenbach, Spencer",FF,899,390,68.092,6.368,-0.925,10.993,29.86,0.04,0.179,0.07,319,81.888,29.549,0.381,396,65,0.164
630105,"Schwellenbach, Spencer",FS,79,37,70.205,7.981,18.892,-14.025,32.982,0.19,0.139,0.089,20,84.89,4.05,0.233,52,20,0.385
630105,"Schwellenbach, Spencer",SI,324,121,67.027,6.34,-1.024,10.312,31.826,0.025,0.259,0.083,98,79.548,6.43,0.369,143,26,0.182
630105,"Schwellenbach, Spencer",SL,238,107,68.743,7.301,11.782,-10.848,31.546,0.097,0.16,0.092,77,82.961,19.792,0.264,118,29,0.246
630105,"Schwellenbach, Spencer",ST,118,47,67.562,7.417,13.925,-10.435,32.428,0.102,0.186,0.059,33,77.445,17.333,0.206,62,16,0.258
640902,"Rodón, Carlos",FF,122,48,69.181,6.815,0.034,14.741,29.134,0.139,0.18,0.025,28,79.364,36.25,0.209,61,10,0.164
641313,"López, Pablo",FF,126,67,68.891,6.834,5.919,9.897,35.29,0.103,0.095,0.071,43,84.719,20.558,0.219,51,10,0.196
641313,"López, Pablo",SI,62,34,68.955,6.639,3.2,9.371,38.779,0.065,0.177,0.065,28,81.579,-7.036,0.285,21,5,0.238
641343,"Gray, Sonny",CH,102,37,72.203,8.006,14.83,-4.707,35.389,0.069,0.137,0.078,27,82.781,5.963,0.374,64,12,0.188
641343,"Gray, Sonny",CU,113,39,75.377,8.315,20.26,-15.544,35.826,0.08,0.177,0.053,27,77.767,-1.667,0.328,69,13,0.188
641343,"Gray, Sonny",FC,61,34,75.974,7.55,10.672,-3.461,35.075,0.082,0.164,0.148,26,85.038,17.654,0.579,24,7,0.292
641343,"Gray, Sonny",FF,324,141,74.203,7.084,4.603,8.585,32.346,0.071,0.176,0.09,105,85.477,27.914,0.383,138,21,0.152
641343,"Gray, Sonny",SI,103,40,76.28,7.345,6.912,3.022,35.269,0.068,0.301,0.068,31,86.316,20.032,0.395,35,1,0.029
641343,"Gray, Sonny",SL,106,51,73.684,7.861,13.455,-11.203,35.71,0.17,0.057,0.075,28,82.279,18.379,0.251,56,13,0.232
641343,"Gray, Sonny",ST,72,35,73.76,8.303,19.061,-16.508,35.963,0.167,0.139,0.056,16,84.95,17.75,0.202,42,14,0.333
641355,"Crochet, Garrett",CH,325,142,68.571,8.268,16.863,-8.89,33.543,0.071,0.126,0.055,107,79.507,11.019,0.251,219,74,0.338
641355,"Crochet, Garrett",CU,166,86,67.937,8.279,18.595,-12.071,33.754,0.102,0.157,0.114,61,82.293,0.361,0.285,99,43,0.434
641355,"Crochet, Garrett",FC,249,113,68.8,7.699,13.838,-4.304,32.671,0.1,0.169,0.084,85,83.976,18.259,0.319,124,32,0.258
641355,"Crochet, Garrett",FF,854,438,68.077,7.1,6.618,7.879,29.705,0.067,0.167,0.082,350,83.96,33.989,0.346,353,96,0.272
641355,"Crochet, Garrett",FS,125,64,67.925,8.274,17.656,-8.051,34.628,0.128,0.064,0.064,46,76.002,4.804,0.187,85,32,0.376
641355,"Crochet, Garrett",SI,388,174,69.232,7.453,9.013,2.823,33.536,0.036,0.227,0.106,148,84.541,20.176,0.373,166,43,0.259
641355,"Crochet, Garrett",SL,359,185,69.629,8.216,16.891,-11.96,34.903,0.109,0.12,0.1,131,83.163,19.16,0.289,188,61,0.324
641355,"Crochet, Garrett",ST,165,66,70.285,8.111,16.002,-11.984,32.845,0.048,0.182,0.109,56,82.316,17.071,0.379,91,18,0.198
641487,"Springs, Jeffrey",CH,257,118,70.228,7.606,8.915,-5.215,36.399,0.07,0.121,0.105,95,81.782,17.516,0.39,142,38,0.268
641487,"Springs, Jeffrey",CU,127,52,70.86,7.742,12.324,-10.421,35.701,0.039,0.181,0.055,44,76.648,8.068,0.254,74,22,0.297
641487,"Springs, Jeffrey",FC,225,96,68.477,6.812,0.615,4.214,35.997,0.08,0.196,0.053,72,78.95,13.319,0.322,98,22,0.224
641487,"Springs, Jeffrey",FF,1196,548,67.74,6.577,-2.036,11.58,35.192,0.084,0.136,0.041,403,80.261,25.879,0.339,544,80,0.147
641487,"Springs, Jeffrey",FS,87,36,71.152,7.77,9.389,-6.318,35.903,0.046,0.149,0.161,31,90.103,18.097,0.303,48,11,0.229
641487,"Springs, Jeffrey",SI,429,170,70.771,6.854,-0.786,8.414,37.196,0.047,0.261,0.1,142,82.573,9.049,0.319,164,30,0.183
641487,"Springs, Jeffrey",SL,325,165,69.397,7.461,8.466,-5.553,36.351,0.111,0.157,0.108,114,82.393,13.316,0.349,153,51,0.333
641487,"Springs, Jeffrey",ST,222,104,69.469,7.533,10.789,-6.359,35.261,0.135,0.185,0.054,65,76.758,18.462,0.243,113,37,0.327
641555,"Bradley, Taj",FF,127,63,70.789,6.995,0.828,3.307,25.062,0.016,0.15,0.102,58,84.978,27.845,0.293,54,11,0.204
641584,"Verlander, Justin",CH,134,59,69.768,7.675,17.341,-15.39,37.238,0.127,0.119,0.067,41,81.22,12.659,0.388,75,18,0.24
641584,"Verlander, Justin",FC,62,38,72.597,6.731,6.007,-2.44,36.756,0.081,0.065,0.097,30,79.827,16.3,0.361,35,14,0.4
641584,"Verlander, Justin",FF,252,130,70.45,6.557,-0.145,4.086,36.363,0.052,0.123,0.06,103,77.863,27.728,0.37,116,26,0.224
641584,"Verlander, Justin",SI,93,35,69.02,6.566,-0.215,3.338,38.919,0.075,0.258,0.086,25,85.036,7.962,0.274,44,10,0.227
641584,"Verlander, Justin",SL,115,62,69.908,7.472,13.922,-13.199,38.59,0.157,0.113,0.122,42,84.81,16.0,0.262,51,16,0.314
641598,"Skubal, Tarik",CH,165,64,70.17,7.697,19.044,-16.277,30.102,0.176,0.182,0.048,32,80.862,3.344,0.284,95,21,0.221
641598,"Skubal, Tarik",FC,111,42,72.102,7.356,16.135,-9.352,30.066,0.063,0.18,0.081,30,86.733,24.5,0.341,60,10,0.167
641598,"Skubal, Tarik",FF,325,163,70.857,6.899,12.009,4.272,27.516,0.095,0.185,0.12,124,88.174,33.605,0.297,130,29,0.223
641598,"Skubal, Tarik",SI,171,78,71.185,6.978,11.891,2.597,30.175,0.088,0.211,0.111,56,86.991,17.5,0.353,70,15,0.214
641598,"Skubal, Tarik",SL,202,76,69.347,7.545,17.596,-15.433,29.145,0.173,0.233,0.064,40,85.158,15.225,0.219,103,23,0.223
641598,"Skubal, Tarik",ST,103,37,67.722,7.524,20.433,-17.013,29.093,0.146,0.233,0.058,19,86.058,21.368,0.296,48,12,0.25
641658,"Boyd, Matthew",FF,135,59,60.89,5.787,5.475,3.274,30.43,0.059,0.185,0.044,47,75.226,39.532,0.222,65,19,0.292
641680,"Soriano, José",CH,225,119,66.995,8.09,15.31,-6.514,29.698,0.116,0.036,0.089,89,79.689,11.112,0.23,157,61,0.389
641680,"Soriano, José",FC,94,42,69.45,7.368,11.847,1.54,27.741,0.117,0.138,0.074,31,85.394,18.452,0.407,43,6,0.14
641680,"Soriano, José",FF,712,376,67.215,6.971,6.978,10.984,26.379,0.126,0.174,0.055,255,81.98,33.075,0.275,274,71,0.259
641680,"Soriano, José",FS,71,34,67.081,8.038,15.939,-8.432,30.518,0.141,0.056,0.07,21,87.029,11.524,0.335,47,15,0.319
641680,"Soriano, José",SI,201,76,69.624,7.332,6.463,7.439,29.822,0.06,0.259,0.109,60,87.048,17.75,0.412,88,17,0.193
641680,"Soriano, José",SL,186,106,67.014,7.963,16.225,-11.578,29.931,0.108,0.14,0.108,73,82.255,6.554,0.223,94,42,0.447
641680,"Soriano, José",ST,77,42,66.74,7.731,13.867,-6.091,29.991,0.091,0.13,0.104,34,82.947,24.941,0.237,34,9,0.265
641857,"Bello, Brayan",CH,260,128,72.739,7.908,19.278,-9.927,40.021,0.154,0.042,0.058,69,80.122,11.843,0.303,169,51,0.302
641857,"Bello, Brayan",CU,175,76,69.484,7.875,19.566,-9.209,40.0,0.234,0.149,0.069,32,87.712,15.438,0.236,113,39,0.345
641857,"Bello, Brayan",FC,214,89,70.981,7.107,8.874,8.315,38.765,0.145,0.182,0.042,50,81.658,13.86,0.287,97,18,0.186
641857,"Bello, Brayan",FF,951,422,71.839,6.895,5.864,11.852,37.354,0.098,0.165,0.078,291,84.598,27.969,0.409,389,61,0.157
641857,"Bello, Brayan",FS,99,59,74.831,7.945,19.422,-7.903,39.583,0.212,0.071,0.121,36,81.883,9.778,0.216,56,21,0.375
641857,"Bello, Brayan",SI,315,122,70.376,6.771,2.733,12.25,39.956,0.067,0.241,0.098,91,85.589,8.538,0.34,126,22,0.175
641857,"Bello, Brayan",SL,327,167,71.859,7.649,17.745,-8.93,39.059,0.245,0.15,0.073,75,83.303,13.933,0.277,165,54,0.327
641857,"Bello, Brayan",ST,142,57,68.756,7.556,16.56,-8.802,39.424,0.155,0.169,0.085,32,84.078,16.406,0.297,81,21,0.259
641933,"Berríos, José",CH,96,49,73.308,8.073,22.032,-16.217,38.069,0.26,0.083,0.052,21,76.529,0.143,0.283,57,19,0.333
641933,"Berríos, José",FF,258,141,72.616,7.376,16.081,0.482,33.949,0.105,0.128,0.101,100,87.178,31.49,0.425,120,32,0.267
641933,"Berríos, José",SI,126,63,72.502,7.352,13.497,2.18,36.376,0.071,0.175,0.079,51,78.114,13.078,0.345,70,26,0.371
641933,"Berríos, José",SL,100,41,72.273,8.01,21.763,-12.19,34.965,0.12,0.16,0.09,27,86.611,25.667,0.376,58,14,0.241
641933,"Berríos, José",ST,80,31,71.977,7.932,23.323,-13.111,36.631,0.175,0.175,0.05,16,79.931,2.688,0.288,44,9,0.205
641943,"Bido, Osvaldo",CH,94,52,72.198,7.722,14.747,-4.399,30.755,0.106,0.043,0.074,35,77.754,-6.472,0.236,62,24,0.387
641943,"Bido, Osvaldo",CU,63,31,69.976,7.679,13.711,-7.985,29.401,0.127,0.143,0.079,20,84.68,14.65,0.26,32,9,0.281
641943,"Bido, Osvaldo",FF,199,99,67.851,6.439,2.76,13.748,30.131,0.08,0.186,0.065,79,81.122,29.532,0.3,70,10,0.143
641943,"Bido, Osvaldo",SI,68,36,69.494,6.517,-1.563,20.964,30.809,0.132,0.162,0.074,23,78.748,15.542,0.355,23,5,0.217
642086,"Pivetta, Nick",CH,94,49,63.779,7.231,17.104,-6.025,34.314,0.128,0.117,0.074,35,78.669,10.657,0.34,55,20,0.364
642086,"Pivetta, Nick",CU,88,46,64.614,7.084,15.596,-8.407,35.275,0.125,0.091,0.057,34,79.256,3.441,0.324,52,17,0.327
642086,"Pivetta, Nick",FF,292,135,66.307,6.418,6.447,5.661,33.665,0.055,0.247,0.089,110,85.604,30.309,0.252,127,36,0.283
642086,"Pivetta, Nick",SI,94,45,67.54,6.63,11.089,-0.032,35.254,0.085,0.16,0.138,34,89.321,15.176,0.395,48,13,0.271
642086,"Pivetta, Nick",SL,119,70,64.669,7.187,14.961,-10.707,37.071,0.185,0.101,0.092,41,83.493,13.214,0.25,67,30,0.448
642133,"Severino, Luis",CH,224,89,72.278,8.269,9.385,-11.307,32.045,0.121,0.125,0.071,56,81.529,19.232,0.284,145,38,0.262
642133,"Severino, Luis",CU,113,50,70.102,8.412,13.544,-24.097,30.799,0.159,0.204,0.08,29,84.666,8.862,0.275,66,25,0.379
642133,"Severino, Luis",FC,108,42,75.146,7.876,7.315,-5.842,28.993,0.046,0.222,0.13,36,87.872,17.722,0.458,46,5,0.109
642133,"Severino, Luis",FF,351,165,72.957,7.245,2.484,10.165,25.762,0.08,0.188,0.094,120,86.053,34.0,0.416,155,47,0.303
642133,"Severino, Luis",FS,68,35,73.723,8.231,9.797,-14.074,34.14,0.206,0.088,0.074,21,79.89,2.333,0.135,38,12,0.316
642133,"Severino, Luis",SI,150,72,75.036,7.574,3.915,2.984,30.147,0.04,0.247,0.187,62,88.776,14.016,0.347,55,18,0.327
642133,"Severino, Luis",SL,138,78,73.189,8.376,11.592,-20.535,31.452,0.203,0.159,0.072,44,82.041,25.711,0.255,64,28,0.438
642136,"Flaherty, Jack",CH,76,32,70.675,7.897,11.685,-8.469,27.02,0.105,0.105,0.092,24,84.312,13.542,0.221,45,9,0.2
642136,"Flaherty, Jack",FC,71,35,70.0,7.406,8.507,0.388,28.771,0.155,0.225,0.085,20,83.45,18.25,0.199,34,17,0.5
642136,"Flaherty, Jack",FF,353,168,70.244,7.122,3.258,9.53,27.405,0.13,0.11,0.051,103,82.531,33.786,0.322,162,18,0.111
642136,"Flaherty, Jack",SI,77,37,71.35,7.175,1.32,11.207,28.896,0.091,0.117,0.104,25,80.596,7.08,0.337,32,3,0.094
642136,"Flaherty, Jack",SL,70,33,69.323,7.997,14.422,-14.046,27.631,0.143,0.1,0.114,21,86.233,27.714,0.289,35,8,0.229
642180,"Roupp, Landen",FF,186,85,62.859,6.081,0.031,7.987,30.431,0.054,0.183,0.048,65,77.88,20.031,0.334,80,19,0.238
642180,"Roupp, Landen",SL,80,36,56.066,6.939,12.453,-14.746,31.43,0.275,0.188,0.0,13,68.938,11.923,0.161,46,17,0.37
642201,"Parker, Mitchell",FC,58,34,68.638,6.841,6.407,2.336,34.205,0.121,0.086,0.103,26,80.823,18.5,0.395,28,10,0.357
642201,"Parker, Mitchell",FF,277,161,70.309,6.504,3.145,9.543,33.158,0.126,0.13,0.097,108,82.413,30.426,0.349,91,20,0.22
642201,"Parker, Mitchell",SI,229,109,72.36,6.836,3.699,11.279,35.663,0.048,0.223,0.087,89,81.406,8.191,0.359,95,20,0.211
642201,"Parker, Mitchell",SL,170,91,68.095,7.614,13.13,-7.082,34.581,0.165,0.141,0.059,55,82.404,12.145,0.281,85,26,0.306
642201,"Parker, Mitchell",ST,95,50,66.771,7.706,14.464,-8.869,34.6,0.179,0.126,0.063,28,76.186,-8.286,0.21,52,18,0.346
642215,"Rodriguez, Eduardo",CH,83,38,72.153,8.066,17.38,-8.65,34.764,0.205,0.072,0.06,18,82.922,-9.944,0.181,56,17,0.304
642215,"Rodriguez, Eduardo",FF,174,76,71.453,6.922,8.263,12.661,34.156,0.08,0.207,0.075,49,83.378,31.286,0.373,70,13,0.186
642215,"Rodriguez, Eduardo",SL,83,36,73.983,8.178,17.372,-15.874,35.371,0.133,0.181,0.06,24,82.571,11.583,0.343,44,12,0.273
642708,"Crochet, Garrett",CH,112,56,73.8,7.772,10.172,-12.178,30.086,0.134,0.045,0.116,39,84.579,5.55,0.309,77,27,0.351
642708,"Crochet, Garrett",FF,170,102,70.866,6.71,1.573,7.46,28.993,0.088,0.135,0.1,79,81.828,30.329,0.266,62,21,0.339
642708,"Crochet, Garrett",SI,100,53,72.329,6.99,2.081,5.077,30.185,0.03,0.21,0.2,49,86.89,14.612,0.406,38,9,0.237
642708,"Crochet, Garrett",SL,110,58,71.033,7.655,8.827,-11.42,31.078,0.182,0.145,0.073,35,82.391,11.081,0.441,60,25,0.417
642708,"Crochet, Garrett",ST,64,39,71.268,7.658,10.047,-13.669,29.785,0.109,0.125,0.062,28,77.443,19.357,0.265,33,14,0.424
642715,"Pivetta, Nick",CH,226,110,70.199,8.625,23.709,-14.841,36.77,0.243,0.084,0.044,48,79.915,2.939,0.198,146,49,0.336
642715,"Pivetta, Nick",CU,170,53,69.257,8.53,24.788,-15.767,35.818,0.124,0.212,0.029,30,79.64,6.9,0.196,99,18,0.182
642715,"Pivetta, Nick",FC,190,93,70.926,8.162,18.199,-2.523,34.037,0.137,0.216,0.089,60,83.513,26.2,0.319,89,30,0.337
642715,"Pivetta, Nick",FF,916,429,71.326,7.756,14.546,4.691,34.211,0.078,0.159,0.118,333,87.815,30.922,0.394,405,72,0.178
642715,"Pivetta, Nick",FS,62,32,69.742,8.5,22.293,-10.269,38.142,0.242,0.032,0.032,16,79.144,-4.25,0.199,45,18,0.4
642715,"Pivetta, Nick",SI,493,216,71.84,7.802,13.809,3.613,36.12,0.069,0.166,0.061,159,82.294,7.673,0.361,239,52,0.218
642715,"Pivetta, Nick",SL,434,229,68.786,8.426,21.056,-10.132,35.572,0.198,0.141,0.074,125,82.422,13.176,0.3,235,90,0.383
642715,"Pivetta, Nick",ST,228,107,68.629,8.457,21.897,-13.251,35.026,0.162,0.105,0.053,63,78.879,24.619,0.254,138,42,0.304
642731,"Senga, Kodai",FF,163,80,70.82,6.577,5.389,9.592,29.625,0.061,0.135,0.08,65,83.398,26.692,0.289,84,22,0.262
642731,"Senga, Kodai",SI,130,64,70.057,6.638,4.671,8.845,30.365,0.0,0.223,0.108,55,83.576,2.875,0.314,49,12,0.245
642731,"Senga, Kodai",SL,100,63,70.489,7.897,18.49,-19.017,30.539,0.26,0.09,0.08,36,84.347,2.806,0.256,53,24,0.453
642851,"Sale, Chris",CH,53,39,71.062,8.051,20.667,-21.455,35.313,0.302,0.075,0.094,19,82.389,-5.632,0.179,23,13,0.565
642851,"Sale, Chris",FF,115,59,66.975,6.552,2.575,11.235,32.692,0.104,0.2,0.061,44,77.659,34.614,0.26,44,12,0.273
642851,"Sale, Chris",SI,84,46,69.663,7.1,5.924,4.402,36.825,0.048,0.262,0.214,39,86.79,1.795,0.322,20,4,0.2
642851,"Sale, Chris",SL,86,35,67.554,7.623,15.587,-18.356,33.988,0.116,0.151,0.105,24,83.758,13.458,0.452,41,6,0.146
643217,"Flaherty, Jack",CH,232,116,66.756,7.288,16.032,-4.988,32.917,0.108,0.095,0.069,83,78.861,23.277,0.3,141,51,0.362
643217,"Flaherty, Jack",CU,96,39,64.949,7.282,18.836,-10.237,34.169,0.094,0.146,0.052,27,81.337,20.667,0.288,53,13,0.245
643217,"Flaherty, Jack",FC,133,68,68.618,7.069,16.678,-6.323,32.379,0.113,0.12,0.113,49,83.543,21.694,0.375,61,13,0.213
643217,"Flaherty, Jack",FF,548,284,67.099,6.585,11.565,3.041,30.032,0.108,0.135,0.1,210,85.797,34.529,0.335,254,59,0.232
643217,"Flaherty, Jack",FS,92,43,68.802,7.417,19.163,-10.114,33.285,0.098,0.043,0.109,30,80.76,7.333,0.226,54,11,0.204
643217,"Flaherty, Jack",SI,236,116,67.324,6.73,10.743,3.922,32.928,0.017,0.169,0.097,103,83.515,19.252,0.388,103,26,0.252
643217,"Flaherty, Jack",SL,231,130,64.172,7.373,18.035,-12.829,34.409,0.238,0.095,0.078,70,80.443,13.457,0.29,133,57,0.429
643217,"Flaherty, Jack",ST,108,48,62.95,7.11,17.624,-9.335,32.599,0.139,0.157,0.046,31,77.977,23.161,0.23,54,15,0.278
643289,"Fried, Max",CH,112,62,66.948,7.958,10.754,-7.885,30.028,0.071,0.045,0.062,50,78.382,-2.588,0.244,68,21,0.309
643289,"Fried, Max",CU,69,41,65.25,7.708,8.819,-11.783,33.863,0.043,0.087,0.058,36,78.522,10.722,0.241,36,14,0.389
643289,"Fried, Max",FC,148,82,65.744,7.223,4.878,0.702,30.2,0.068,0.122,0.074,69,78.9,23.114,0.265,69,24,0.348
643289,"Fried, Max",FF,461,243,66.099,6.887,0.302,9.536,28.576,0.085,0.154,0.059,188,79.734,30.144,0.297,205,63,0.307
643289,"Fried, Max",SI,184,88,66.917,6.997,-0.092,7.034,31.01,0.033,0.228,0.098,74,80.841,18.527,0.381,81,30,0.37
643289,"Fried, Max",SL,229,126,61.29,7.573,7.092,-8.364,31.257,0.122,0.118,0.07,93,77.077,8.828,0.249,126,49,0.389
643289,"Fried, Max",ST,96,46,63.176,7.893,10.445,-8.34,30.963,0.094,0.146,0.031,35,75.794,30.029,0.23,57,19,0.333
643376,"Fried, Max",CH,137,72,67.344,7.281,18.166,-15.477,32.358,0.168,0.102,0.102,46,81.885,12.413,0.253,79,26,0.329
643376,"Fried, Max",FC,105,46,67.175,6.552,10.592,-0.738,30.324,0.095,0.2,0.095,32,83.431,24.562,0.43,46,8,0.174
643376,"Fried, Max",FF,441,200,67.409,6.459,12.673,3.808,28.759,0.1,0.186,0.077,146,83.018,35.226,0.282,191,38,0.199
643376,"Fried, Max",SI,248,106,66.351,6.377,8.81,2.023,30.887,0.048,0.194,0.097,84,82.877,22.417,0.339,117,17,0.145
643376,"Fried, Max",SL,195,78,64.371,7.0,15.415,-8.619,29.895,0.108,0.174,0.041,54,81.048,20.982,0.295,99,20,0.202
643376,"Fried, Max",ST,88,33,66.95,7.147,18.231,-13.235,30.903,0.057,0.159,0.125,27,84.852,26.185,0.358,48,6,0.125
643396,"Peralta, Freddy",CH,152,89,65.507,7.389,11.339,-8.815,32.986,0.125,0.125,0.112,67,80.058,-1.574,0.229,81,40,0.494
643396,"Peralta, Freddy",CU,98,36,63.053,7.261,8.88,-1.124,31.631,0.061,0.245,0.031,28,72.793,-2.464,0.197,50,12,0.24
643396,"Peralta, Freddy",FC,118,60,65.497,6.653,2.677,3.274,30.336,0.059,0.178,0.068,51,78.439,6.216,0.219,59,19,0.322
643396,"Peralta, Freddy",FF,495,243,62.957,6.156,-2.369,15.791,31.727,0.046,0.21,0.061,200,80.589,24.68,0.308,221,68,0.308
643396,"Peralta, Freddy",SI,382,165,64.703,6.228,-3.245,13.477,34.842,0.021,0.285,0.073,149,79.542,0.342,0.273,141,35,0.248
643396,"Peralta, Freddy",SL,273,148,63.654,7.059,6.565,-1.161,31.273,0.073,0.139,0.081,115,80.166,4.793,0.237,126,43,0.341
643396,"Peralta, Freddy",ST,165,72,64.197,7.394,9.344,-4.37,30.034,0.067,0.188,0.073,58,78.247,22.0,0.235,86,26,0.302
643446,"Irvin, Jake",CH,162,94,68.605,7.933,15.491,-14.357,32.233,0.13,0.062,0.08,64,80.975,11.25,0.247,95,38,0.4
643446,"Irvin, Jake",CU,152,60,69.814,7.95,16.476,-17.887,35.065,0.079,0.184,0.059,41,79.259,7.854,0.3,85,21,0.247
643446,"Irvin, Jake",FC,117,63,71.418,7.208,6.707,-2.316,34.24,0.06,0.128,0.111,53,80.87,22.472,0.368,47,9,0.191
643446,"Irvin, Jake",FF,551,336,69.154,6.822,3.213,4.052,31.445,0.053,0.109,0.098,286,81.743,28.389,0.344,213,65,0.305
643446,"Irvin, Jake",FS,68,30,69.92,7.88,14.349,-12.716,32.087,0.088,0.103,0.088,20,83.835,8.9,0.344,39,8,0.205
643446,"Irvin, Jake",SI,238,126,68.36,6.896,2.624,1.203,34.343,0.059,0.151,0.134,103,85.602,15.154,0.37,95,19,0.2
643446,"Irvin, Jake",SL,270,128,67.01,7.598,11.48,-10.244,34.07,0.122,0.119,0.063,87,78.485,14.586,0.329,146,40,0.274
643446,"Irvin, Jake",ST,115,51,65.017,7.473,10.822,-9.88,32.646,0.096,0.122,0.052,40,78.058,23.675,0.233,57,10,0.175
643565,"Bibee, Tanner",CH,176,80,66.62,7.604,13.187,-5.805,36.151,0.108,0.08,0.051,56,76.221,11.696,0.312,115,35,0.304
643565,"Bibee, Tanner",CU,116,47,67.517,7.543,14.635,-7.229,35.411,0.086,0.155,0.052,33,81.645,14.882,0.294,64,17,0.266
643565,"Bibee, Tanner",FC,129,66,67.925,6.915,5.918,3.891,33.725,0.124,0.14,0.047,42,79.181,19.571,0.347,62,17,0.274
643565,"Bibee, Tanner",FF,620,281,67.041,6.699,2.777,10.42,32.396,0.098,0.174,0.066,199,83.767,31.106,0.337,246,29,0.118
643565,"Bibee, Tanner",FS,64,34,64.168,7.394,11.142,-4.236,34.731,0.094,0.109,0.078,28,80.004,13.5,0.316,35,11,0.314
643565,"Bibee, Tanner",SI,186,80,67.95,6.812,1.812,8.535,36.178,0.038,0.231,0.097,69,84.343,14.101,0.339,74,12,0.162
643565,"Bibee, Tanner",SL,188,103,67.363,7.392,11.718,-5.501,35.252,0.16,0.133,0.101,68,84.016,20.779,0.286,91,33,0.363
643565,"Bibee, Tanner",ST,75,31,62.694,7.4,11.462,-1.852,32.611,0.12,0.253,0.067,20,79.775,29.0,0.343,37,13,0.351
645277,"Gusto, Ryan",CH,333,199,65.632,7.404,13.061,-5.128,35.224,0.075,0.069,0.09,164,80.519,11.854,0.264,203,89,0.438
645277,"Gusto, Ryan",CU,279,130,64.12,7.354,15.214,-10.584,34.787,0.104,0.1,0.032,93,78.08,12.527,0.177,176,57,0.324
645277,"Gusto, Ryan",FC,182,101,67.561,6.963,10.841,-1.519,35.909,0.148,0.126,0.033,69,81.142,18.116,0.349,84,23,0.274
645277,"Gusto, Ryan",FF,728,400,68.981,6.897,10.017,-0.246,33.985,0.1,0.098,0.091,293,85.32,31.689,0.309,358,101,0.282
645277,"Gusto, Ryan",FS,128,64,64.614,7.488,15.877,-10.435,35.736,0.094,0.117,0.062,48,82.431,10.25,0.291,73,26,0.356
645277,"Gusto, Ryan",SI,322,182,68.609,6.995,8.51,2.647,35.314,0.075,0.106,0.127,143,85.896,22.49,0.346,152,49,0.322
645277,"Gusto, Ryan",SL,209,119,64.088,7.318,13.225,-8.547,36.36,0.191,0.1,0.105,72,84.996,10.5,0.325,116,47,0.405
645277,"Gusto, Ryan",ST,134,72,64.256,7.269,13.548,-8.655,36.128,0.097,0.179,0.067,55,77.871,13.418,0.345,65,24,0.369
645302,"Skubal, Tarik",CH,51,32,61.739,7.068,20.088,-10.244,32.484,0.333,0.039,0.039,14,79.043,-3.714,0.151,31,14,0.452
645302,"Skubal, Tarik",FF,166,95,63.364,6.14,4.365,8.065,31.68,0.096,0.133,0.054,72,78.906,24.917,0.261,81,31,0.383
645302,"Skubal, Tarik",SI,72,37,65.586,6.222,0.806,4.594,35.323,0.028,0.194,0.083,33,78.909,15.485,0.307,33,10,0.303
645302,"Skubal, Tarik",SL,122,67,61.337,6.906,14.568,-6.647,31.913,0.156,0.107,0.082,42,77.129,7.452,0.267,65,23,0.354
645444,"Taillon, Jameson",CH,110,46,65.664,7.449,10.322,-10.742,32.767,0.145,0.073,0.0,25,75.888,14.8,0.161,68,16,0.235
645444,"Taillon, Jameson",FF,314,120,61.797,6.45,-2.301,-1.865,34.487,0.038,0.245,0.054,106,76.274,28.132,0.291,127,16,0.126
645444,"Taillon, Jameson",SI,133,44,61.652,6.467,4.635,1.49,34.53,0.06,0.286,0.053,35,78.549,8.229,0.294,48,3,0.062
645444,"Taillon, Jameson",SL,81,41,66.638,7.772,14.71,-19.708,34.369,0.198,0.21,0.025,22,78.814,7.091,0.158,32,10,0.312
646240,"Pepiot, Ryan",CH,304,146,72.629,8.05,15.271,-8.312,31.508,0.161,0.089,0.095,87,85.264,7.448,0.298,201,72,0.358
646240,"Pepiot, Ryan",CU,148,65,71.508,7.865,14.144,-12.152,31.131,0.128,0.135,0.122,41,88.283,8.171,0.52,89,28,0.315
646240,"Pepiot, Ryan",FC,236,117,70.14,7.421,10.9,5.407,28.973,0.114,0.127,0.089,79,84.296,24.696,0.404,107,27,0.252
